WIP,REV NO ,BOM_days,정상,준긴급,최소,LT부족,WO미발행,기타,설계(REV),설계문제,설계보류,자재문제,제작지연,품질문제,CN,CS,DSS,HSCS,LTCS,NA,SDSS,SS,TN,DIA,Joint 수,중량,두께,(주)성광테크,(주)해성기업,대림기업,부흥,삼성중공업(주)거제,삼성중공업_해)의장1부(내부용),삼성중공업_해)의장2부의장4과(내부용,성일SIM함안공장,칠서피앤에스,피앤엘,납품기준일-WO일,Process day(제작반출일-WO일)
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,10,26.101 ,2.5,0,0,0,0,0,0,0,0,0,1,56,45
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,1.997 ,2.5,0,0,0,0,0,0,0,0,0,1,56,35
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,1.997 ,2.5,0,0,0,0,1,0,0,0,0,0,56,48
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,25,51.791 ,2.5,0,0,0,0,0,0,0,0,0,1,56,40
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,19,43.339 ,2.5,0,0,0,0,0,0,0,0,0,1,56,49
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2.156 ,2.5,0,0,0,0,0,0,0,0,0,1,56,53
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,11,29.232 ,2.5,0,0,0,0,0,0,0,0,0,1,56,42
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2.156 ,2.5,0,0,0,0,1,0,0,0,0,0,56,34
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,7,33.010 ,2.5,0,0,0,0,0,0,0,0,0,1,56,40
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2.156 ,2.5,0,0,0,0,1,0,0,0,0,0,56,34
392,1,112,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,17.841 ,2.5,0,0,0,0,0,0,0,0,0,1,56,33
392,1,112,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,25.185 ,2.5,0,0,0,0,0,0,0,0,0,1,56,33
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2.156 ,2.5,0,0,0,0,0,0,0,0,0,1,56,40
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2.156 ,2.5,0,0,0,0,1,0,0,0,0,0,56,34
392,1,76,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,26.574 ,2.5,0,0,0,0,0,0,0,0,0,1,56,60
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6,15.345 ,2.5,0,0,0,0,0,0,0,0,0,1,56,40
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,2.080 ,2.5,0,0,0,0,1,0,0,0,0,0,56,34
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,16,37.912 ,2.5,0,0,0,0,0,0,0,0,0,1,56,49
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,10,23.558 ,2.5,0,0,0,0,0,0,0,0,0,1,56,35
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,7,23.497 ,2.5,0,0,0,0,0,0,0,0,0,1,56,45
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6,13.587 ,2.5,0,0,0,0,0,0,0,0,0,1,56,31
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1.396 ,2.5,0,0,0,0,1,0,0,0,0,0,56,61
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,9,16.677 ,2.5,0,0,0,0,0,0,0,0,0,1,56,42
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,12,34.175 ,2.5,0,0,0,0,0,0,0,0,0,1,56,40
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,10,32.476 ,2.5,0,0,0,0,0,0,0,0,0,1,56,42
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,7,15.377 ,2.5,0,0,0,0,0,0,0,0,0,1,56,33
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,4,19.794 ,2.5,0,0,0,0,0,0,0,0,0,1,56,42
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1.296 ,2.5,0,0,0,0,1,0,0,0,0,0,56,48
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6,26.121 ,2.5,0,0,0,0,0,0,0,0,0,1,56,45
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1.555 ,2.5,0,0,0,0,1,0,0,0,0,0,56,48
392,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,8,35.368 ,2.5,0,0,0,0,0,0,0,0,0,1,56,35
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,7,78.240 ,3.5,0,0,0,0,0,0,0,0,0,1,56,35
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.000 ,1,342.844 ,25.4,0,0,0,0,0,0,0,0,1,0,56,62
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.000 ,3,325.932 ,28.58,0,0,0,0,0,0,0,0,1,0,56,60
1556,1,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.000 ,7,810.621 ,25.4,0,0,0,0,0,0,0,0,1,0,56,123
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.000 ,1,342.844 ,25.4,0,0,0,0,0,0,0,0,1,0,56,61
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.000 ,3,325.932 ,28.58,0,0,0,0,0,0,0,0,1,0,56,111
1556,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,1,6.800 ,8.74,0,0,0,0,0,0,0,0,1,0,56,66
392,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,1,6.800 ,8.74,1,0,0,0,0,0,0,0,0,0,56,26
392,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,1,6.800 ,8.74,1,0,0,0,0,0,0,0,0,0,56,26
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12.000 ,1,206.846 ,10.31,0,0,0,0,0,0,0,1,0,0,56,70
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.000 ,5,363.220 ,11.31,0,0,0,0,0,0,0,1,0,0,56,112
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.000 ,2,339.990 ,11.31,0,0,0,0,0,0,0,1,0,0,56,70
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.000 ,3,23.915 ,6.35,1,0,0,0,0,0,0,0,0,0,56,35
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.000 ,6,13.550 ,6.35,1,0,0,0,0,0,0,0,0,0,56,35
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,5,15.944 ,11.07,0,0,0,0,0,0,0,1,0,0,56,54
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,5,36.189 ,11.07,1,0,0,0,0,0,0,0,0,0,56,43
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,5,47.345 ,11.07,0,0,0,0,0,0,0,1,0,0,56,66
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,2,7.320 ,8.74,1,0,0,0,0,0,0,0,0,0,56,22
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,2,7.320 ,8.74,0,0,0,0,0,0,0,0,1,0,56,54
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,6,21.030 ,8.74,1,0,0,0,0,0,0,0,0,0,56,31
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,3,31.635 ,8.74,1,0,0,0,0,0,0,0,0,0,56,26
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.000 ,6,139.736 ,8.56,0,0,0,0,0,0,0,1,0,0,56,70
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.000 ,8,94.605 ,8.56,1,0,0,0,0,0,0,0,0,0,56,32
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.000 ,3,140.371 ,8.56,1,0,0,0,0,0,0,0,0,0,56,32
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.000 ,0,35.715 ,8.56,0,0,0,0,0,0,0,0,1,0,56,39
392,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.000 ,2,25.272 ,8.56,1,0,0,0,0,0,0,0,0,0,56,45
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.000 ,2,19.980 ,8.56,0,0,0,0,0,0,0,0,1,0,56,71
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.000 ,0,49.957 ,8.56,1,0,0,0,0,0,0,0,0,0,56,25
1556,1,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.000 ,7,134.518 ,8.56,0,0,0,0,0,0,0,0,1,0,56,87
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.000 ,3,40.386 ,7.62,1,0,0,0,0,0,0,0,0,0,56,52
1556,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.000 ,2,21.033 ,7.62,0,0,0,0,0,0,0,0,1,0,56,61
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.000 ,3,78.855 ,7.04,1,0,0,0,0,0,0,0,0,0,56,22
664,0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16.000 ,4,881.353 ,12.7,0,0,0,0,0,0,0,1,0,0,56,73
1556,1,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.000 ,4,24.462 ,8.74,0,0,0,0,0,0,0,0,1,0,56,60
392,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,4,25.407 ,8.74,1,0,0,0,0,0,0,0,0,0,56,22
392,1,70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16.000 ,6,346.135 ,7.92,1,0,0,0,0,0,0,0,0,0,56,46
664,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16.000 ,1,256.640 ,12.7,0,0,0,0,0,0,0,1,0,0,56,56
392,1,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.000 ,21,526.453 ,15.9,1,0,0,0,0,0,0,0,0,0,56,69
664,1,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.000 ,20,526.453 ,15.9,0,0,0,0,0,0,0,1,0,0,56,117
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.000 ,0,183.092 ,7.04,1,0,0,0,0,0,0,0,0,0,56,25
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.000 ,4,134.213 ,12.7,0,0,0,0,0,0,0,1,0,0,56,66
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.000 ,4,134.213 ,12.7,0,0,0,0,0,0,0,0,1,0,56,60
664,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.000 ,3,488.054 ,15.9,0,0,0,0,0,0,0,1,0,0,56,66
392,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.000 ,5,1062.149 ,12.7,1,0,0,0,0,0,0,0,0,0,56,26
392,2,133,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.750 ,4,2.887 ,5.56,1,0,0,0,0,0,0,0,0,0,56,45
107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.000 ,6,10.585 ,4.55,0,0,0,0,0,0,1,0,0,0,56,34
107,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.000 ,2,15.486 ,5.54,0,0,0,0,0,0,1,0,0,0,56,34
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.000 ,3,47.873 ,6.02,0,0,0,0,0,0,0,0,1,0,56,33
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,8,36.308 ,2.5,0,0,0,0,0,0,0,0,0,1,56,33
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,7,36.852 ,2.5,0,0,0,0,0,0,0,0,0,1,56,40
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,11,41.346 ,2.5,0,0,0,0,0,0,0,0,0,1,56,42
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,11,36.157 ,2.5,0,0,0,0,0,0,0,0,0,1,56,33
392,0,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,8,26.014 ,2.5,0,0,0,0,0,0,0,0,0,1,56,27
664,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.000 ,3,434.085 ,7.8,0,0,0,0,0,0,0,1,0,0,56,49
1556,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.000 ,2,116.934 ,8.18,0,0,0,0,0,0,0,0,1,0,56,61
664,1,110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.000 ,3,116.934 ,8.18,0,0,0,0,0,0,0,1,0,0,56,91
1556,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.000 ,4,355.815 ,12.7,0,0,0,0,0,0,0,0,1,0,56,57
1556,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24.000 ,5,1666.318 ,17.48,0,0,0,0,0,0,0,0,1,0,56,74
664,1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.000 ,4,5.263 ,6.35,0,0,0,0,0,0,0,1,0,0,56,54
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.000 ,5,114.254 ,8.18,1,0,0,0,0,0,0,0,0,0,56,31
1556,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.000 ,5,16.293 ,5.54,0,0,0,0,0,0,0,0,1,0,56,63
1556,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.000 ,3,9.462 ,5.54,0,0,0,0,0,0,0,0,1,0,56,28
392,0,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,5.830 ,2.5,0,0,0,0,0,0,0,0,0,1,56,31
392,0,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,10,22.682 ,2.5,0,0,0,0,0,0,0,0,0,1,56,35
184,0,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,2,48.284 ,4.5,0,0,0,0,1,0,0,0,0,0,56,34
184,0,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,4,7.965 ,2.5,0,0,0,0,1,0,0,0,0,0,56,34
392,0,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,10,23.661 ,2.5,0,0,0,0,0,0,0,0,0,1,56,45
392,0,112,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,10.775 ,3,0,0,0,0,0,0,0,0,0,1,20,27
1556,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.000 ,2,678.385 ,28.58,0,0,0,0,0,0,0,0,1,0,56,57
1556,0,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.000 ,3,287.322 ,28.58,0,0,0,0,0,0,0,0,1,0,56,92
664,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.000 ,1,436.134 ,11.31,0,0,0,0,0,0,0,1,0,0,56,73
664,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.000 ,0,31.652 ,8.74,0,0,0,0,0,0,0,1,0,0,56,32
1556,2,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.000 ,6,34.981 ,6.02,0,0,0,0,0,0,0,0,1,0,56,33
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,4.687 ,2.5,0,0,0,0,1,0,0,0,0,0,56,34
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.000 ,2,678.385 ,28.58,0,0,0,0,0,0,0,0,1,0,56,60
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.000 ,4,810.181 ,25.4,0,0,0,0,0,0,0,0,1,0,56,62
1556,1,71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.000 ,3,768.584 ,25.4,0,0,0,0,0,0,0,0,1,0,56,96
1556,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.000 ,2,383.026 ,28.58,0,0,0,0,0,0,0,0,1,0,56,62
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.000 ,5,351.083 ,12.7,0,0,0,0,0,0,0,1,0,0,56,70
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16.000 ,3,253.273 ,12.7,0,0,0,0,0,0,0,1,0,0,56,70
1556,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.000 ,6,8.636 ,4.55,0,0,0,0,0,0,0,0,1,0,20,31
1556,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.000 ,7,8.562 ,4.55,0,0,0,0,0,0,0,0,1,0,20,25
392,0,216,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,5,59.956 ,4.5,0,0,0,0,0,0,0,0,0,1,54,45
392,0,219,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,7,8.376 ,2.5,0,0,0,0,0,0,0,0,0,1,54,31
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,8.748 ,2.5,0,0,0,0,0,0,0,0,0,1,54,53
1556,0,73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,2,2102.624 ,53.975,0,0,0,0,0,0,0,0,1,0,38,60
1556,1,186,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,5,804.534 ,53.975,0,0,0,0,0,0,0,0,1,0,38,126
1556,2,49,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,5,1462.291 ,53.975,0,0,0,0,0,0,0,0,1,0,38,60
1556,0,73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,4,1020.196 ,53.975,0,0,0,0,0,0,0,0,1,0,38,60
1556,1,160,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,2,433.761 ,53.975,0,0,0,0,0,0,0,0,1,0,38,61
1556,1,160,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,2,433.761 ,53.975,0,0,0,0,0,0,0,0,1,0,38,60
1556,1,160,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,2,433.761 ,53.975,0,0,0,0,0,0,0,0,1,0,38,60
1556,1,160,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,2,385.656 ,53.975,0,0,0,0,0,0,0,0,1,0,38,60
1556,0,73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,3,362.475 ,53.975,0,0,0,0,0,0,0,0,1,0,38,66
1556,0,73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,3,362.475 ,53.975,0,0,0,0,0,0,0,0,1,0,38,66
1556,0,73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,3,362.475 ,53.975,0,0,0,0,0,0,0,0,1,0,38,61
1556,1,178,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,8,700.800 ,15.0114,0,0,0,0,0,0,0,0,1,0,54,60
1556,0,178,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.000 ,3,1556.711 ,40.49,0,0,0,0,0,0,0,0,1,0,54,116
664,0,216,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.000 ,3,257.116 ,9.27,0,0,0,0,0,0,0,1,0,0,54,54
664,1,33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14.000 ,3,780.456 ,11.31,0,0,0,0,0,0,0,1,0,0,54,73
664,0,223,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20.000 ,1,442.954 ,9.53,0,0,0,0,0,0,0,1,0,0,54,66
392,0,223,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,20.000 ,3,676.821 ,9.53,1,0,0,0,0,0,0,0,0,0,54,26
392,0,219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.000 ,14,250.975 ,9.27,1,0,0,0,0,0,0,0,0,0,54,32
664,0,219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10.000 ,14,250.975 ,9.27,0,0,0,0,0,0,0,1,0,0,54,108
664,1,219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.000 ,3,62.635 ,7.11,0,0,0,0,0,0,0,1,0,0,54,80
392,1,219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.000 ,3,63.935 ,7.11,1,0,0,0,0,0,0,0,0,0,54,110
109,0,223,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10.000 ,3,71.317 ,4.19,0,0,0,1,0,0,0,0,0,0,54,35
109,0,223,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.000 ,3,234.981 ,8.18,0,0,0,1,0,0,0,0,0,0,54,36
107,2,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,1,3.361 ,4.55,0,0,0,0,0,0,1,0,0,0,54,34
107,2,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,1,3.361 ,4.55,0,0,0,0,0,0,1,0,0,0,54,35
107,2,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000 ,1,3.361 ,4.55,0,0,0,0,0,0,1,0,0,0,54,34
1556,1,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.000 ,9,36.532 ,7.62,0,0,0,0,0,0,0,0,1,0,54,39
1556,0,178,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.000 ,4,37.788 ,7.62,0,0,0,0,0,0,0,0,1,0,54,45
392,0,182,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4,6.840 ,2.5,0,0,0,0,0,0,0,0,0,1,54,31
392,0,182,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,3,32.494 ,3,0,0,0,0,0,0,0,0,0,1,54,42
392,0,182,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,10.549 ,2.5,0,0,0,0,0,0,0,0,0,1,54,34
392,0,182,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,5.940 ,2.5,0,0,0,0,0,0,0,0,0,1,54,34
1556,1,219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10.000 ,4,798.094 ,28.58,0,0,0,0,0,0,0,0,1,0,54,62
1556,1,219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,634.522 ,34.925,0,0,0,0,0,0,0,0,1,0,54,46
1556,0,182,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,203.458 ,28.575,0,0,0,0,0,0,0,0,1,0,54,98
1556,0,182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,3,220.524 ,28.575,0,0,0,0,0,0,0,0,1,0,54,61
1556,0,182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,195.015 ,19.7104,0,0,0,0,0,0,0,0,1,0,54,39
1556,0,182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,4,432.357 ,28.575,0,0,0,0,0,0,0,0,1,0,54,62
1556,0,182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,1,235.562 ,28.575,0,0,0,0,0,0,0,0,1,0,54,60
