WIP,REV NO ,BOM_days,정상,준긴급,최소,LT부족,WO미발행,기타,설계(REV),설계문제,설계보류,자재문제,제작지연,품질문제,CN,CS,DSS,HSCS,LTCS,NA,SDSS,SS,TN,DIA,Joint 수,중량,두께,(주)성광테크,부흥,삼성중공업(주)거제,삼성중공업_해)의장1부(내부용),삼성중공업_해)의장2부의장4과(내부용,성일SIM함안공장,칠서피앤에스,피앤엘,납품기준일-WO일,Process day(입고일-WO일)
1556,1,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,5,259,10,0,0,0,0,0,0,1,0,56,84
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,5,6,0,0,0,0,0,0,1,0,56,80
1556,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,33,9,0,0,0,0,0,0,1,0,56,66
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,6,6,1,0,0,0,0,0,0,0,56,53
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,2,149,8,0,0,0,0,0,0,1,0,56,63
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,4,108,8,0,0,0,0,0,0,1,0,56,60
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,5,171,8,0,0,0,0,0,1,0,0,56,66
392,1,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,5,274,10,1,0,0,0,0,0,0,0,56,54
392,1,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,7,375,8,1,0,0,0,0,0,0,0,56,54
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,4,213,11,0,0,0,0,0,0,1,0,56,77
1556,1,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,2,144,8,0,0,0,0,0,0,1,0,56,84
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,4,6,0,0,0,0,0,1,0,0,56,66
664,0,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6,8,6,0,0,0,0,0,1,0,0,56,66
392,1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20,6,1364,15,1,0,0,0,0,0,0,0,56,48
392,0,168,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,27,9,1,0,0,0,0,0,0,0,56,154
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,21,9,1,0,0,0,0,0,0,0,56,62
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,16,9,0,0,0,0,0,1,0,0,56,68
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,18,9,0,0,0,0,0,0,1,0,56,84
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,14,9,1,0,0,0,0,0,0,0,56,62
392,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,10,11,1,0,0,0,0,0,0,0,56,48
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,14,11,1,0,0,0,0,0,0,0,56,66
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,14,11,0,0,0,0,0,1,0,0,56,80
664,1,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,18,58,7,0,0,0,0,0,1,0,0,56,102
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,2,64,8,0,0,0,0,0,1,0,0,56,66
664,0,119,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,4,134,13,0,0,0,0,0,1,0,0,20,76
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,7,128,7,1,0,0,0,0,0,0,0,56,53
1556,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,1,64,8,0,0,0,0,0,0,1,0,56,63
664,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,23,8,0,0,0,0,0,1,0,0,56,66
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,2,86,7,1,0,0,0,0,0,0,0,56,42
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,10,6,1,0,0,0,0,0,0,0,56,53
664,1,84,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,5,25,8,0,0,0,0,0,1,0,0,56,89
392,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,29,9,1,0,0,0,0,0,0,0,56,53
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,2,63,7,0,0,0,0,0,1,0,0,56,73
392,0,119,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,6,47,9,1,0,0,0,0,0,0,0,20,53
1556,2,137,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,6,0,0,0,0,0,0,1,0,20,63
664,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,3,93,8,0,0,0,0,0,1,0,0,56,66
392,0,85,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,25,8,1,0,0,0,0,0,0,0,20,42
107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,7,5,0,0,0,0,1,0,0,0,56,43
107,1,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,5,0,0,0,0,1,0,0,0,56,63
107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,5,5,0,0,0,0,1,0,0,0,56,43
107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,4,5,0,0,0,0,1,0,0,0,56,63
107,1,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,5,0,0,0,0,1,0,0,0,56,70
107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,4,5,0,0,0,0,1,0,0,0,56,43
107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,3,5,0,0,0,0,1,0,0,0,56,70
107,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,5,5,0,0,0,0,1,0,0,0,56,70
107,1,55,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,5,0,0,0,0,1,0,0,0,56,63
1556,0,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,9,5,0,0,0,0,0,0,1,0,56,49
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,4,262,6,0,0,0,0,0,0,1,0,56,55
1556,0,97,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,4,274,6,0,0,0,0,0,0,1,0,56,55
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,7,115,7,0,0,0,0,0,0,1,0,56,55
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,4,144,7,0,0,0,0,0,0,1,0,56,45
1556,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,5,9,6,0,0,0,0,0,0,1,0,56,87
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,6,5,0,0,0,0,0,0,1,0,56,77
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,2,32,7,0,0,0,0,0,0,1,0,56,42
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,14,723,8,0,0,0,0,0,0,1,0,56,60
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,11,488,8,0,0,0,0,0,0,1,0,56,66
184,1,21,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,7,3,0,0,1,0,0,0,0,0,56,42
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,1,113,5,0,0,1,0,0,0,0,0,56,32
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,3,0,0,0,0,0,0,0,1,56,45
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6,19,3,0,0,0,0,0,0,0,1,56,62
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,11,37,3,0,0,0,0,0,0,0,1,56,66
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,3,0,0,1,0,0,0,0,0,56,46
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,3,0,0,1,0,0,0,0,0,56,46
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,3,0,0,0,0,0,0,0,1,56,52
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,13,43,3,0,0,0,0,0,0,0,1,56,77
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,3,0,0,1,0,0,0,0,0,56,45
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,3,0,0,1,0,0,0,0,0,56,46
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,5,21,3,0,0,0,0,0,0,0,1,56,66
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,10,26,3,0,0,0,0,0,0,0,1,56,77
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,2,3,0,0,0,0,0,0,0,1,56,45
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,2,3,0,0,1,0,0,0,0,0,56,59
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,25,52,3,0,0,0,0,0,0,0,1,56,77
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,19,43,3,0,0,0,0,0,0,0,1,56,73
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,3,0,0,0,0,0,0,0,1,56,61
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,11,29,3,0,0,0,0,0,0,0,1,56,73
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,3,0,0,1,0,0,0,0,0,56,45
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,7,33,3,0,0,0,0,0,0,0,1,56,77
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,3,0,0,1,0,0,0,0,0,56,46
392,1,112,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,18,3,0,0,0,0,0,0,0,1,56,91
392,1,112,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,25,3,0,0,0,0,0,0,0,1,56,91
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,3,0,0,0,0,0,0,0,1,56,52
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,2,3,0,0,1,0,0,0,0,0,56,45
392,1,76,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,27,3,0,0,0,0,0,0,0,1,56,77
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6,15,3,0,0,0,0,0,0,0,1,56,77
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,2,3,0,0,1,0,0,0,0,0,56,45
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,16,38,3,0,0,0,0,0,0,0,1,56,73
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,10,24,3,0,0,0,0,0,0,0,1,56,66
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,7,23,3,0,0,0,0,0,0,0,1,56,71
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6,14,3,0,0,0,0,0,0,0,1,56,62
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,3,0,0,1,0,0,0,0,0,56,73
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,9,17,3,0,0,0,0,0,0,0,1,56,66
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,12,34,3,0,0,0,0,0,0,0,1,56,77
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,10,32,3,0,0,0,0,0,0,0,1,56,73
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,7,15,3,0,0,0,0,0,0,0,1,56,66
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,4,20,3,0,0,0,0,0,0,0,1,56,66
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,3,0,0,1,0,0,0,0,0,56,59
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,6,26,3,0,0,0,0,0,0,0,1,56,77
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,2,3,0,0,1,0,0,0,0,0,56,59
392,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,8,35,3,0,0,0,0,0,0,0,1,56,71
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,7,78,4,0,0,0,0,0,0,0,1,56,45
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,1,343,25,0,0,0,0,0,0,1,0,56,75
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,3,326,29,0,0,0,0,0,0,1,0,56,70
1556,1,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12,7,811,25,0,0,0,0,0,0,1,0,56,133
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,1,343,25,0,0,0,0,0,0,1,0,56,82
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,3,326,29,0,0,0,0,0,0,1,0,56,125
1556,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,9,0,0,0,0,0,0,1,0,56,80
392,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,9,1,0,0,0,0,0,0,0,56,38
392,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,7,9,1,0,0,0,0,0,0,0,56,38
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,1,207,10,0,0,0,0,0,1,0,0,56,81
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,5,363,11,0,0,0,0,0,1,0,0,56,125
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,2,340,11,0,0,0,0,0,1,0,0,56,81
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,24,6,1,0,0,0,0,0,0,0,56,59
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6,14,6,1,0,0,0,0,0,0,0,56,59
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,16,11,0,0,0,0,0,1,0,0,56,75
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,36,11,1,0,0,0,0,0,0,0,56,62
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,47,11,0,0,0,0,0,1,0,0,56,80
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,7,9,1,0,0,0,0,0,0,0,56,46
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,7,9,0,0,0,0,0,0,1,0,56,63
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,6,21,9,1,0,0,0,0,0,0,0,56,53
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,32,9,1,0,0,0,0,0,0,0,56,42
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,6,140,9,0,0,0,0,0,1,0,0,56,81
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,8,95,9,1,0,0,0,0,0,0,0,56,54
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,140,9,1,0,0,0,0,0,0,0,56,53
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,36,9,0,0,0,0,0,0,1,0,56,53
392,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,2,25,9,1,0,0,0,0,0,0,0,56,67
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,2,20,9,0,0,0,0,0,0,1,0,56,90
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,50,9,1,0,0,0,0,0,0,0,56,42
1556,1,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,7,135,9,0,0,0,0,0,0,1,0,56,96
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,40,8,1,0,0,0,0,0,0,0,56,70
1556,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,21,8,0,0,0,0,0,0,1,0,56,82
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,3,79,7,1,0,0,0,0,0,0,0,56,48
664,0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,4,881,13,0,0,0,0,0,1,0,0,56,91
1556,1,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,4,24,9,0,0,0,0,0,0,1,0,56,70
392,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,25,9,1,0,0,0,0,0,0,0,56,46
392,1,70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,6,346,8,1,0,0,0,0,0,0,0,56,62
664,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,1,257,13,0,0,0,0,0,1,0,0,56,73
392,1,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,21,526,16,1,0,0,0,0,0,0,0,56,87
664,1,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,20,526,16,0,0,0,0,0,1,0,0,56,133
392,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,183,7,1,0,0,0,0,0,0,0,56,42
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,4,134,13,0,0,0,0,0,1,0,0,56,80
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,4,134,13,0,0,0,0,0,0,1,0,56,69
664,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3,488,16,0,0,0,0,0,1,0,0,56,80
392,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,5,1062,13,1,0,0,0,0,0,0,0,56,42
392,2,133,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,6,1,0,0,0,0,0,0,0,56,67
107,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,11,5,0,0,0,0,1,0,0,0,56,63
107,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,15,6,0,0,0,0,1,0,0,0,56,75
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,3,48,6,0,0,0,0,0,0,1,0,56,55
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,8,36,3,0,0,0,0,0,0,0,1,56,66
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,7,37,3,0,0,0,0,0,0,0,1,56,77
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,11,41,3,0,0,0,0,0,0,0,1,56,66
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,11,36,3,0,0,0,0,0,0,0,1,56,66
392,0,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,8,26,3,0,0,0,0,0,0,0,1,56,62
664,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,3,434,8,0,0,0,0,0,1,0,0,56,66
1556,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,2,117,8,0,0,0,0,0,0,1,0,56,82
664,1,110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,3,117,8,0,0,0,0,0,1,0,0,56,110
1556,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,4,356,13,0,0,0,0,0,0,1,0,56,69
1556,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,24,5,1666,17,0,0,0,0,0,0,1,0,56,84
664,1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,5,6,0,0,0,0,0,1,0,0,56,73
392,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,5,114,8,1,0,0,0,0,0,0,0,56,48
1556,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,5,16,6,0,0,0,0,0,0,1,0,56,73
1556,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,9,6,0,0,0,0,0,0,1,0,56,45
392,0,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,6,3,0,0,0,0,0,0,0,1,56,62
392,0,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,10,23,3,0,0,0,0,0,0,0,1,56,66
184,0,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,2,48,5,0,0,1,0,0,0,0,0,56,42
184,0,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,4,8,3,0,0,1,0,0,0,0,0,56,46
392,0,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,10,24,3,0,0,0,0,0,0,0,1,56,77
392,0,112,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,11,3,0,0,0,0,0,0,0,1,20,61
1556,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,2,678,29,0,0,0,0,0,0,1,0,56,66
1556,0,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,3,287,29,0,0,0,0,0,0,1,0,56,110
664,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,1,436,11,0,0,0,0,0,1,0,0,56,91
664,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,32,9,0,0,0,0,0,1,0,0,56,45
1556,2,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,6,35,6,0,0,0,0,0,0,1,0,56,49
184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,5,3,0,0,1,0,0,0,0,0,56,46
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,2,678,29,0,0,0,0,0,0,1,0,56,70
1556,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,4,810,25,0,0,0,0,0,0,1,0,56,75
1556,1,71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,3,769,25,0,0,0,0,0,0,1,0,56,122
1556,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,2,383,29,0,0,0,0,0,0,1,0,56,75
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,5,351,13,0,0,0,0,0,1,0,0,56,81
664,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,3,253,13,0,0,0,0,0,1,0,0,56,81
1556,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,9,5,0,0,0,0,0,0,1,0,20,45
